id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,category_name
1eWEJ1JVoyt0nozyAoUPZW,Restfulness,0.991,0.234,175792,0.0121,0.785,1.0,0.11,-34.604,1.0,0.0464,71.632,4.0,0.185,62,active
1mD0RfHVYUkOizGgyJgJD1,Ethereal Spaces Pt 2,0.715,0.165,490000,0.00317,0.886,0.0,0.105,-39.747,1.0,0.0595,128.397,1.0,0.0288,47,active
2UfRc5564aGiVmeefaeOAg,Dancing Thoughts,0.841,0.152,202346,0.0155,0.969,3.0,0.107,-37.541,0.0,0.042,135.482,1.0,0.0891,55,active
2caSMfpQAY2wTvb3kgYirk,Glowing,0.788,0.177,133065,0.0144,0.684,2.0,0.126,-35.892,1.0,0.0405,72.597,4.0,0.11,67,active
2iU9lxQ5XbDn1TVYVl2ciQ,Positive Reaction,0.982,0.0831,190500,0.00171,0.905,2.0,0.0869,-46.049,1.0,0.041,78.466,4.0,0.105,64,active
2jONJzJJyxkiqu3mpIjR39,It Begins,0.914,0.13,319000,0.033,0.888,5.0,0.0943,-28.468,1.0,0.0577,76.445,3.0,0.0296,50,active
2l45eiUjUBKjzqvnwhPPRa,Where Oceans Meet,0.981,0.0807,181021,0.00748,0.958,8.0,0.118,-33.486,1.0,0.0482,173.293,4.0,0.114,53,active
3FkjbZPxaCFNaZyYZ1jtmr,Evening Star,0.955,0.112,183750,0.00706,0.932,9.0,0.108,-30.96,0.0,0.0418,93.133,5.0,0.0791,57,active
3GUcRSX4iicaUG2K2g4bBH,By Night,0.961,0.107,164845,0.0153,0.886,4.0,0.11,-32.971,1.0,0.0363,75.929,3.0,0.148,55,active
3GkQknFe1Ua3llsq7KkYKJ,Compass,0.819,0.183,189856,0.0354,0.783,4.0,0.107,-35.457,1.0,0.0438,67.516,5.0,0.0324,49,active
3O7hQIsAayZMcQk8huRP8R,Soundscape lord,0.991,0.208,191000,0.00125,0.843,0.0,0.104,-47.067,1.0,0.0422,72.004,4.0,0.112,43,active
3THYxB5RPTXmjAA1dUVAnW,Connected By Stars,0.962,0.175,181614,0.00894,0.867,6.0,0.11,-37.805,1.0,0.0408,67.53,4.0,0.0647,54,active
3TWwXtNx8UQR0VbJ1ANKNa,Beautiful World,0.926,0.0698,222709,0.00453,0.925,7.0,0.112,-36.559,1.0,0.0449,75.418,3.0,0.0391,49,active
3e1SIAaOU2ai7MGF77qxUi,Unwind,0.993,0.192,135200,0.0065,0.972,5.0,0.0882,-33.421,1.0,0.0425,64.613,4.0,0.0413,62,active
3qc6QI0LdfxL2aTsGb2jmc,Blissful Days,0.967,0.0964,185074,0.00682,0.803,2.0,0.123,-33.4,1.0,0.0402,73.312,4.0,0.0612,51,active
44taQM4lPyUeGSrt5TYhGh,Spirits on My Mind,0.938,0.0779,190000,0.00259,0.886,7.0,0.0807,-43.732,1.0,0.0431,175.077,4.0,0.108,53,active
4XJGAjvpgN5K84TsrUoTHp,A World At Rest,0.981,0.117,179394,0.00257,0.859,2.0,0.164,-38.668,1.0,0.0471,69.899,4.0,0.0859,63,active
59hLdRxYwtfOXfaBJynt1v,Where Am I,0.948,0.166,234334,0.0218,0.923,9.0,0.0953,-35.686,1.0,0.0389,136.524,3.0,0.36,54,active
5A0kxibkbR8Wzgv07eyGtu,Soundbed,0.981,0.137,205070,0.00159,0.967,9.0,0.122,-38.056,1.0,0.0443,142.127,4.0,0.0355,50,active
5Tjrn34j1dJWe3LUpul75B,For A While,0.922,0.169,192086,0.000305,0.973,0.0,0.112,-40.384,1.0,0.0569,69.439,5.0,0.0338,56,active
5WVVYmJEomLxE4BUsvNk0h,Dragonfruit,0.983,0.184,196000,0.00507,0.862,8.0,0.0896,-42.406,1.0,0.0322,69.717,3.0,0.208,39,active
5iqBmtdacMA04rzUGrPAcS,Relation,0.96,0.069,204000,0.00255,0.923,4.0,0.0848,-47.287,1.0,0.0477,75.754,5.0,0.148,41,active
5j7x0N6j0TH6Tq6RuiKtnj,Serene Lake,0.96,0.0924,156740,0.0428,0.952,1.0,0.0951,-24.346,1.0,0.0519,87.789,4.0,0.0288,59,active
69GDy41jbQGozpobU1DIP1,Subtle Differences,0.907,0.1,204135,0.0082,0.781,1.0,0.105,-35.152,1.0,0.0425,86.755,3.0,0.0395,49,active
6AOdCocb5K5qoqtgJJZfbv,Shelter,0.994,0.131,145396,0.00186,0.932,8.0,0.142,-33.002,1.0,0.0383,79.471,4.0,0.0907,57,active
6Kf6iSevn3QqANd6SHHHOk,Fly Among Clouds,0.921,0.0983,198723,0.0308,0.95,10.0,0.112,-31.415,0.0,0.0397,86.504,5.0,0.0361,57,active
6Kt4t76FWnzPESRiKYPdSx,Perpetuality,0.925,0.149,163444,0.0444,0.878,0.0,0.131,-25.447,1.0,0.0459,65.274,4.0,0.0291,53,active
6U40RErQpgOmeBHA7WiCn5,Deep In Mind,0.963,0.133,154500,0.014,0.895,3.0,0.112,-36.981,1.0,0.0402,64.959,5.0,0.11,41,active
6bJS4c8xM5nGOtxqndR0G7,Overview,0.973,0.145,198483,0.0268,0.8,4.0,0.102,-32.383,1.0,0.0491,140.078,4.0,0.046,56,active
6fAmC1bZzVgA9E5gNrdy5k,Calming Seas,0.957,0.172,170400,0.0201,0.885,2.0,0.111,-32.532,1.0,0.0431,118.797,3.0,0.0585,54,active
6px05fYH2S8XJOwcokJPwI,A Silence Upon Us,0.993,0.153,128560,0.00143,0.905,1.0,0.127,-41.146,1.0,0.0419,68.851,4.0,0.074,45,active
6yn3OXDVIbX3nT1rBZgOjM,Gentle Soul,0.993,0.172,216005,0.0374,0.962,0.0,0.118,-32.109,1.0,0.0614,125.981,3.0,0.067,60,active
76IpsCUVJAHvFfwI9Y0Pa9,Halcyon Spirits,0.924,0.101,154087,0.0606,0.972,7.0,0.105,-30.691,0.0,0.0436,83.234,4.0,0.0344,59,active
78HCy9rFb20PwAJvk9Tv73,Spirals,0.984,0.133,169425,0.0238,0.797,5.0,0.0968,-34.081,1.0,0.0482,75.7,4.0,0.0973,62,active
7KTPLShpRc7m6091ywTrjU,Open Air,0.825,0.108,163014,0.0273,0.883,1.0,0.11,-29.719,1.0,0.0485,72.968,3.0,0.0352,59,active
7sDw7w9CNE4NXO30E7Hcr2,Levitation,0.99,0.136,190000,0.00277,0.939,0.0,0.0919,-41.665,1.0,0.0394,142.622,4.0,0.111,49,active
03f95cczYGlSHf1UfnVRkp,Tomorrow Is a Long Time,0.95,0.52,378960,0.139,0.00349,8.0,0.137,-16.767,1.0,0.0324,103.25,4.0,0.529,31,relax
06S8uEt1QaK2SnP8HjAttD,Birmingham,0.932,0.275,201973,0.503,0.00036,0.0,0.161,-7.252,1.0,0.0387,194.979,4.0,0.673,35,relax
0GsEMLmnoxUNSA2vSqhJrk,Don't Say Much,0.102,0.705,189000,0.582,0.0151,4.0,0.0984,-8.382,1.0,0.0854,100.015,4.0,0.745,33,relax
0JiJ3ht2hEKMsDC55OjqxZ,No Letting Go,0.807,0.789,220280,0.203,0.0,5.0,0.215,-11.054,0.0,0.0403,94.992,4.0,0.435,39,relax
0NYDGYRt3gmyy3ZSQH5UAc,The Less I Know the Better,0.116,0.768,235909,0.453,0.000536,6.0,0.1,-10.374,0.0,0.0332,110.013,4.0,0.595,37,relax
0Z57YWES04xGh3AImDz6Qr,Real Love Baby,0.0955,0.417,189293,0.686,0.0287,7.0,0.0989,-6.484,1.0,0.0373,204.113,4.0,0.625,75,relax
0aJrYfARfCKzv6gXjhs4SZ,Upside Down,0.255,0.792,209546,0.647,0.000223,4.0,0.132,-8.314,1.0,0.045,102.477,4.0,0.694,78,relax
0cbAVKdicJlpHRfAGxrESj,When the Wind Blows,0.571,0.734,231666,0.471,9.06e-05,6.0,0.12,-10.111,1.0,0.0345,80.993,4.0,0.6,31,relax
0vMctOnb4YNIvbqgkbWNDy,It Runs Through Me,0.204,0.799,261881,0.608,0.000692,11.0,0.25,-11.026,0.0,0.295,97.045,4.0,0.283,71,relax
0vOHWx4itwA0pQeWromAAx,My God Has A Telephone,0.863,0.584,175492,0.404,0.00579,11.0,0.103,-8.598,1.0,0.0456,197.878,4.0,0.635,69,relax
12elwKefhbzDfXs6aSjPuu,Hold On To Happiness,0.783,0.581,217306,0.391,0.0,11.0,0.126,-10.603,0.0,0.343,84.147,4.0,0.338,32,relax
18km2HkEY0vrHxtJDHB8kk,Strangest Of Ways,0.745,0.708,206371,0.319,0.00029,11.0,0.1,-13.121,0.0,0.0375,89.993,3.0,0.279,42,relax
1DrlLvlYd1FIjNavRm6NdX,Back Pocket,0.478,0.839,181259,0.585,0.00281,2.0,0.0435,-7.738,1.0,0.153,89.821,4.0,0.89,67,relax
1Xwh83YOFQARZ3QXscP123,I Was Made For Loving You,0.346,0.417,188946,0.349,0.0,2.0,0.0963,-11.984,1.0,0.0285,145.505,4.0,0.198,60,relax
1a01Toe3uKNRhqLmW9x3Ar,"Penny, Heads Up",0.861,0.593,207186,0.374,0.134,4.0,0.255,-11.424,1.0,0.0672,138.592,4.0,0.752,45,relax
1h79ueqKJXkEeH3UBfffxQ,Books,0.775,0.61,236094,0.329,0.0227,4.0,0.27,-13.107,1.0,0.0374,92.895,4.0,0.492,57,relax
1pGCEor5tqU6Jk783Gs39L,As Easy As Rolling Off A Log,0.824,0.509,170426,0.397,0.000138,9.0,0.117,-9.317,1.0,0.0578,169.773,4.0,0.6,35,relax
1rtYUyZ9VglbqtsCnnxuYQ,It Must Be Luck,0.842,0.403,223865,0.368,3.05e-05,3.0,0.11,-11.879,1.0,0.0301,176.288,4.0,0.325,35,relax
202DfCIz0fZV2SVhUNnIi4,Thirteen Thirtyfive,0.786,0.67,223085,0.293,0.0,5.0,0.215,-10.56,0.0,0.0486,66.974,4.0,0.36,53,relax
226CBSsqbJZyN1h0Zzaa8F,Quite the View,0.815,0.768,273450,0.134,5.96e-06,11.0,0.113,-13.944,1.0,0.0538,80.015,4.0,0.394,35,relax
27IQtqCIy1KfK9TQGlG4jp,And the Birds Sing,0.683,0.75,222213,0.401,5.5e-06,2.0,0.096,-10.699,1.0,0.0324,84.003,4.0,0.7,55,relax
29MwtMspIroR2wFYEJ7ps0,Catch & Release,0.815,0.62,240466,0.447,0.000216,1.0,0.111,-9.383,0.0,0.147,86.647,4.0,0.612,60,relax
2TJqhMuTx2eMun7MMQVIFy,Never Going Back Again,0.854,0.642,134400,0.34,0.475,6.0,0.0816,-12.852,1.0,0.0394,176.08,4.0,0.927,61,relax
2cwjS2UkebBgXfQgUZvr4W,Never My Love,0.564,0.495,190506,0.271,0.00237,6.0,0.0716,-17.492,1.0,0.0282,95.284,4.0,0.555,54,relax
2fXnlfs1kvVwAJ0n5Ppc92,In the Summer,0.295,0.486,215333,0.555,0.642,8.0,0.27,-9.119,1.0,0.0441,92.612,4.0,0.319,29,relax
2rBIC9Uc5qZeBjJvWulFTN,Fire,0.676,0.655,189600,0.424,0.0114,9.0,0.0994,-9.389,1.0,0.029,144.047,4.0,0.666,58,relax
2x7h2ABCBEifwpDgNOGHGm,Better With You,0.428,0.653,161173,0.576,0.0,0.0,0.0889,-7.993,1.0,0.0438,99.042,4.0,0.417,53,relax
31WwcvfmU4Nz99FRFWrbGL,I Wanna Dance with Somebody,0.663,0.596,216309,0.462,3.28e-05,7.0,0.0975,-7.529,1.0,0.0262,125.0,4.0,0.45,44,relax
33eJu2ODQKVHM2AUIpklAP,Sweet Honey,0.355,0.726,164906,0.727,9.39e-05,11.0,0.0949,-6.753,0.0,0.0531,126.02,4.0,0.83,36,relax
3LyIVfL6nJDAJIiEQCu3iM,I'd Be a Fool,0.491,0.661,213510,0.491,0.648,2.0,0.133,-16.241,1.0,0.0411,93.956,4.0,0.218,34,relax
3VhfYeteFO8rrhBapl7keF,Days in the Sun,0.818,0.625,214647,0.459,0.0,6.0,0.118,-10.772,1.0,0.0413,126.125,4.0,0.312,62,relax
43ddJFnP8m3PzNJXiHuiyJ,The Way I Am,0.771,0.877,135386,0.259,8.98e-06,5.0,0.108,-9.302,1.0,0.0427,119.989,4.0,0.32,58,relax
451GvHwY99NKV4zdKPRWmv,Banana Pancakes,0.607,0.816,191906,0.375,8.66e-06,7.0,0.0933,-8.053,1.0,0.0996,114.303,4.0,0.615,74,relax
476JcJ3TpAuCOlGdCmomGm,New Soul,0.733,0.769,225106,0.371,3.73e-05,0.0,0.106,-8.522,1.0,0.0326,100.001,4.0,0.653,59,relax
48W24sk32BnRtaqow5tHpo,Cup Of Tea,0.422,0.646,161546,0.501,0.000164,11.0,0.117,-9.409,1.0,0.0335,114.948,4.0,0.607,41,relax
4KqBoq7MoDJeVsvUHTjXCM,Sweet Pea,0.152,0.946,129626,0.289,2e-05,11.0,0.234,-9.413,1.0,0.0584,102.073,4.0,0.816,71,relax
4XjJmVeSPYw5LwXAsrWYIt,Ease Your Feet In The Sea,0.261,0.535,215666,0.556,0.00121,10.0,0.113,-12.468,1.0,0.106,79.089,4.0,0.674,35,relax
4YWdztVxdmJ6DzC9HhrzkQ,Because of You,0.724,0.627,177902,0.438,0.000686,9.0,0.117,-10.208,1.0,0.0933,80.919,3.0,0.317,39,relax
4amhXX2SeqMjFxNOH93Jqy,Is It You,0.277,0.698,201923,0.66,0.0618,7.0,0.128,-6.961,1.0,0.0374,93.98,4.0,0.285,39,relax
4bV2HeC9CGXJaQEgDbDzHU,Morning Coffee,0.26,0.928,197387,0.25,0.00177,0.0,0.19,-6.689,1.0,0.0828,98.042,4.0,0.553,40,relax
58uBXXmWLDeezlYx2uGeC0,Runaway,0.333,0.752,272733,0.498,0.000134,5.0,0.351,-11.937,1.0,0.0412,109.993,4.0,0.505,66,relax
59xYAblNy1Xr4U1IsJ3gZb,Simple As This,0.623,0.612,199453,0.578,0.0,8.0,0.0983,-8.092,1.0,0.025,96.985,4.0,0.696,58,relax
5NDUXbMwcnTQp66tI2zcdR,Fresh Eyes,0.548,0.828,198001,0.56,3.66e-05,0.0,0.15,-6.685,1.0,0.0327,122.054,4.0,0.872,71,relax
5QTdOvIF2ehBMZpSIIGzIo,Honey,0.772,0.606,199209,0.24,0.0,3.0,0.0819,-7.102,1.0,0.0369,96.792,4.0,0.526,69,relax
5RBx3tM9hmVJAOnSUHIWkn,Rock & Roll,0.0395,0.462,240320,0.767,0.0,10.0,0.728,-5.038,1.0,0.0686,201.064,4.0,0.901,59,relax
5ZfVkYlBg4cxcGCDv9TNSx,Happy as the Sun,0.66,0.818,164480,0.256,0.0,5.0,0.104,-8.879,1.0,0.0496,128.0,4.0,0.724,31,relax
5eGX87IiKsGuzS3iw4CfCX,September,0.412,0.641,187823,0.444,0.00121,6.0,0.179,-6.482,1.0,0.0239,107.081,4.0,0.588,66,relax
5ebCCt72RFHHydQUvq865j,Burn Right Through,0.889,0.711,155181,0.199,0.0,6.0,0.114,-11.381,1.0,0.038,114.398,4.0,0.324,41,relax
5l7gQEyycQWk10yVfXspVK,Don't Wanna Know,0.706,0.438,183472,0.448,0.0,1.0,0.159,-7.676,1.0,0.0666,118.37,5.0,0.366,44,relax
5xYK0S57hp6bEdJlMo7ozl,No Depression,0.511,0.842,186946,0.369,0.00354,7.0,0.265,-7.813,0.0,0.0536,77.285,4.0,0.583,54,relax
5yrszbW9lqGGXrVD4oP0FZ,Home With You,0.612,0.553,203973,0.528,9.96e-06,5.0,0.102,-7.235,1.0,0.0296,88.242,4.0,0.598,32,relax
5zISA7K9TUDOxVGnLHYbGT,Scorpionfish,0.598,0.631,208213,0.566,0.124,8.0,0.105,-10.794,1.0,0.0289,119.986,4.0,0.688,46,relax
6MDTpYxPFL0wtFd0pjfKws,Rhythm Of Love,0.356,0.531,200200,0.542,0.0,8.0,0.119,-7.721,1.0,0.0432,171.878,4.0,0.726,66,relax
6UXVFOpFv2WQSs3RF4OC8E,Younger Years,0.858,0.613,229760,0.441,0.0788,5.0,0.108,-12.808,1.0,0.0366,105.83,4.0,0.533,48,relax
6m5NVMC2wmi5fJQkctllJB,The Great Divide,0.897,0.534,211240,0.125,0.000212,6.0,0.114,-15.894,1.0,0.0371,78.891,4.0,0.252,30,relax
6nevjqRHrehBn2U8eIcR7y,high & dry,0.185,0.587,219813,0.592,0.0,7.0,0.119,-5.369,1.0,0.0408,129.987,4.0,0.433,40,relax
6rZtlYru44l92npSBTbUN7,Mother May I Sleep With Danger?,0.0719,0.727,207706,0.732,0.0,4.0,0.17,-7.422,0.0,0.154,114.918,4.0,0.436,53,relax
6tDhad33YnPXOq01Qxt9d1,Need Somebody To Love,0.515,0.688,326573,0.468,0.0,10.0,0.083,-5.714,0.0,0.152,71.952,4.0,0.528,49,relax
6vUIyI8EelA0GVKcwXOoai,London Mine,0.628,0.64,223304,0.659,0.000116,2.0,0.117,-6.395,1.0,0.0538,114.917,4.0,0.307,44,relax
7AtnW6HeSUsPpA9D59PJyx,Honey,0.367,0.517,191973,0.578,1.42e-06,11.0,0.176,-7.37,1.0,0.0293,138.178,4.0,0.398,28,relax
7IQ7Tk8D6fFAgl6aL7u5ia,Rude,0.358,0.736,223854,0.847,0.0,1.0,0.101,-4.287,1.0,0.0756,143.996,4.0,0.915,59,relax
7MpEUigVg8fKHyyEKM1WNT,Beautiful Day,0.861,0.796,206720,0.225,0.000216,9.0,0.086,-12.963,1.0,0.0528,102.461,4.0,0.55,46,relax
7kr3xZk4yb3YSZ4VFtg2Qt,Acoustic,0.785,0.88,172199,0.245,3.19e-05,9.0,0.0979,-10.245,1.0,0.446,76.006,4.0,0.638,48,relax
7ovNetXenusbaOmWanOWJC,The Morning After,0.224,0.712,172240,0.592,0.204,11.0,0.0936,-7.961,1.0,0.0351,111.489,4.0,0.963,35,relax
7t7VTdIZS01AfR2w2SHb17,Good To You,0.358,0.789,158855,0.38,0.0207,1.0,0.0928,-10.662,1.0,0.0362,92.028,4.0,0.702,54,relax
7tJHvRoGvkckZkZk5ORUot,In Your Hands,0.605,0.605,230164,0.598,0.00999,3.0,0.157,-9.263,1.0,0.0323,105.945,4.0,0.753,62,relax
7xbF5Nf1iKYmwvD9EWhJav,Fever To The Form,0.786,0.338,251184,0.527,0.156,0.0,0.109,-9.695,0.0,0.0299,142.13,4.0,0.23,45,relax
0HEmnAUT8PHznIAAmVXqFJ,Faith,0.0094,0.887,193200,0.48,3.58e-05,11.0,0.0662,-11.994,1.0,0.117,95.846,4.0,0.607,79,relax
0iOZM63lendWRTTeKhZBSC,Mrs. Robinson,0.713,0.606,244026,0.457,2.53e-05,6.0,0.0747,-14.035,0.0,0.0497,92.033,4.0,0.813,79,relax
0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,0.117,0.741,171266,0.58,3.31e-05,4.0,0.212,-9.05,1.0,0.0304,127.402,4.0,0.944,77,relax
17S4XrLvF5jlGvGCJHgF51,Learning To Fly,0.206,0.651,242106,0.766,0.00103,0.0,0.362,-9.935,1.0,0.0299,116.74,4.0,0.949,76,relax
1Qrdlkgg9I4J7r3P4kZNwr,Missing You,0.052,0.552,269760,0.552,0.0,11.0,0.046,-9.736,0.0,0.0364,208.571,4.0,0.593,74,relax
1nmZ8yqKkfooOuYvtFctDp,Heat Of The Moment,0.204,0.306,227893,0.86,0.000146,1.0,0.369,-7.371,1.0,0.0534,136.265,4.0,0.541,73,relax
2Gy7qnDwt8Z3MNxqat4CsK,Wouldn't It Be Nice,0.718,0.392,153205,0.629,3.76e-06,5.0,0.129,-7.056,1.0,0.0335,124.511,4.0,0.72,73,relax
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,0.00287,0.532,210173,0.767,0.000513,7.0,0.39,-5.509,1.0,0.0574,127.361,4.0,0.755,85,relax
2lFFiNm0XtgJ6wkdncTB4k,Drive,0.115,0.261,234332,0.703,0.00078,6.0,0.102,-7.871,1.0,0.0414,83.495,4.0,0.405,73,relax
4HA2jo7wkMdN1lmLO6ryzE,End Of The Line,0.163,0.578,209520,0.836,1.36e-06,2.0,0.0583,-6.607,1.0,0.0512,167.026,4.0,0.932,74,relax
4TIJ7zSBNejpoIPaWpWRKc,Rebel Yell,0.000753,0.53,288533,0.864,0.000459,4.0,0.354,-4.948,0.0,0.061,166.312,4.0,0.484,77,relax
4alHo6RGd0D3OUbTPExTHN,Just What I Needed,0.0152,0.619,225626,0.579,6.4e-05,4.0,0.0858,-9.307,1.0,0.0473,127.224,4.0,0.69,75,relax
5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,0.165,0.727,194120,0.834,0.0,2.0,0.105,-5.851,1.0,0.0496,131.7,4.0,0.816,75,relax
5dRQUolXAVX3BbCiIxmSsf,Your Love,0.103,0.555,221840,0.757,1.16e-06,1.0,0.0631,-7.868,0.0,0.0601,129.607,4.0,0.582,76,relax
5yAu4njFSdM47dfsTkQPZ2,Runnin' Down A Dream,0.000596,0.471,261812,0.956,0.62,9.0,0.624,-6.371,1.0,0.0403,169.798,4.0,0.715,74,relax
67eX1ovaHyVPUinMHeUtIM,Hurts So Good,0.042,0.785,218960,0.737,0.000107,9.0,0.108,-5.306,1.0,0.0363,125.447,4.0,0.971,76,relax
6C4LXC9UFH1IKiHYOp0BiJ,Sunday Bloody Sunday,0.402,0.543,279440,0.944,0.000564,6.0,0.0373,-7.495,1.0,0.0543,101.174,4.0,0.735,75,relax
6mHOcVtsHLMuesJkswc0GZ,The Logical Song,0.512,0.625,251253,0.758,0.00022,5.0,0.153,-6.213,0.0,0.0463,119.719,4.0,0.695,77,relax
71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,0.00251,0.529,201693,0.932,0.00109,7.0,0.136,-7.501,1.0,0.0488,138.158,4.0,0.571,77,relax
78FHUZRbFDCG6VkRAQdFLm,Broken Wings,0.134,0.286,343933,0.5,4.57e-05,1.0,0.108,-14.281,0.0,0.0357,99.162,4.0,0.443,73,relax
03ZQhvP0UXQvUhGxlGqOSq,Do You Love Me Lately?,0.866,0.605,236408,0.205,0.000116,7.0,0.144,-15.486,1.0,0.0347,115.955,4.0,0.0889,49,relax
0CHud82a2uwfmsBAitedCZ,I Don't Need Anything But My Love,0.884,0.459,174000,0.179,8.78e-05,11.0,0.226,-13.664,0.0,0.0343,79.964,1.0,0.229,50,relax
0OhhOKtQ7wb3YmcWlIEi1h,Book Full Of Answers,0.93,0.585,300915,0.211,0.0,11.0,0.106,-16.469,1.0,0.0371,149.867,4.0,0.241,50,relax
0SfMScKuKDOtDl9VNm64nv,Talk To Me,0.648,0.33,170223,0.338,0.0,0.0,0.36,-7.778,1.0,0.0289,134.173,3.0,0.0919,48,relax
0Uon5NsSAkBDx69XYOaQ5P,Stay,0.883,0.618,177152,0.37,0.0,10.0,0.123,-10.5,1.0,0.0543,114.26,4.0,0.433,71,relax
0jZO7p0nBUi9VHedWUBS9l,The Night We Met,0.962,0.424,208173,0.437,0.336,2.0,0.664,-8.588,1.0,0.0355,174.127,3.0,0.131,69,relax
0pdKRp2sUthTPe7RLWpPqQ,You're Somebody Else,0.841,0.713,218883,0.452,0.0038,1.0,0.105,-9.638,1.0,0.0295,102.963,4.0,0.235,74,relax
18uI37pTOz9tfk3U4jB8ci,Soon,0.673,0.522,223000,0.138,6.1e-06,4.0,0.111,-12.233,1.0,0.0328,49.725,4.0,0.111,41,relax
19F9zI5CTg1MZAVMA9EQ5P,Never Alone,0.884,0.653,143560,0.243,0.00131,5.0,0.118,-15.268,1.0,0.0303,105.025,4.0,0.479,59,relax
1Tqhq3ZF1FCoUiS10Cgxzt,Lady Blue,0.847,0.706,171146,0.282,0.0,11.0,0.0904,-10.548,1.0,0.0469,87.064,4.0,0.689,58,relax
1WUHeOPayLKPMG35uBJVUj,Far Too Good,0.83,0.825,219333,0.324,9.49e-05,4.0,0.115,-11.399,1.0,0.032,97.019,4.0,0.553,62,relax
1rMHsiaukDDW0mzwruHdQr,Two Strong Hearts,0.96,0.562,186635,0.158,1.34e-05,2.0,0.104,-11.2,1.0,0.0313,97.442,4.0,0.296,53,relax
1zShh2S3moxyqU6u6fJZVQ,Letter To An Old Poet,0.928,0.346,187653,0.147,0.0,0.0,0.124,-13.987,1.0,0.033,85.312,1.0,0.322,70,relax
28SkzelgDhmDCjl61yFF3I,Take Me Home,0.924,0.309,294063,0.188,0.0324,9.0,0.113,-17.754,1.0,0.0369,154.457,4.0,0.226,51,relax
28grzRrS5csyaI4uK98IX0,Homecoming Queen,0.689,0.469,231666,0.425,0.000324,4.0,0.0697,-6.879,1.0,0.037,191.536,3.0,0.156,57,relax
28sO7MOtRFfrUHrvdBeyfE,Wicked Game,0.584,0.566,252253,0.298,0.000224,9.0,0.118,-9.932,1.0,0.0266,110.466,4.0,0.192,55,relax
2Iw07pDIocxjnRK4CpBNse,King of Disappointment,0.493,0.743,251265,0.542,2.25e-06,11.0,0.0883,-7.765,0.0,0.0425,110.997,4.0,0.401,58,relax
2NbS9E0ZZKAMJAppj8P53N,Weird Goodbyes,0.295,0.523,303173,0.555,0.000859,8.0,0.0812,-7.761,1.0,0.0776,99.641,4.0,0.715,65,relax
2RbS3JyHde84ytV36H884Q,It Wasn't Enough,0.935,0.428,265973,0.169,1.08e-05,4.0,0.105,-11.776,1.0,0.0351,109.445,3.0,0.197,56,relax
2Z9oOIEPqIA1RPepcDyG8y,Okay,0.844,0.305,253373,0.269,0.0,11.0,0.101,-9.865,1.0,0.0305,67.389,5.0,0.297,50,relax
37h2XJarKWKsd3lLTTIVW4,Light Years,0.963,0.519,202106,0.146,0.208,5.0,0.116,-16.476,1.0,0.0344,134.824,4.0,0.239,48,relax
3CQuCLPRRf5cD9Xubjcrf2,Carry You,0.482,0.464,272640,0.448,2.64e-05,11.0,0.126,-6.11,1.0,0.0269,163.172,3.0,0.463,53,relax
3JtVtwLYCy9WXcHLQyzRnl,Swan Upon Leda,0.494,0.351,222026,0.41,0.44,2.0,0.131,-8.66,1.0,0.0327,125.995,4.0,0.129,65,relax
3Kj2EWpIBnvETsYq4cq0IH,Big Black Car,0.909,0.6,217466,0.186,0.00102,3.0,0.104,-15.926,1.0,0.0317,110.044,4.0,0.468,75,relax
3LVn9obQnzaKKuNawhJ2zC,Is There Something?,0.927,0.379,164853,0.257,0.000423,1.0,0.107,-12.611,1.0,0.0305,169.271,4.0,0.26,51,relax
3Zz37G6EggIIMiqgBnovnH,Till the Flame Turns Blue,0.767,0.315,245160,0.411,0.272,4.0,0.111,-11.159,1.0,0.0321,139.413,4.0,0.368,56,relax
3aufVGeeYQHSq5coMrYFEd,Butterflies,0.826,0.602,175355,0.139,0.000155,10.0,0.116,-15.653,1.0,0.037,62.033,4.0,0.179,52,relax
3cMd8PtCloqArDY3drMqq8,Smile At The Party,0.788,0.278,266709,0.255,0.0334,3.0,0.109,-9.546,1.0,0.0309,79.935,1.0,0.137,50,relax
3uHWdehoLyQZJECjiTI4a6,Down,0.694,0.639,184984,0.442,0.0,6.0,0.0883,-9.025,1.0,0.0501,80.029,4.0,0.278,61,relax
3wsFy2qbDtWRuAqzfu86hd,Candy Eyes,0.867,0.319,170600,0.337,7.95e-05,0.0,0.103,-11.85,1.0,0.0301,50.92,4.0,0.0746,49,relax
4FQVyRqhQrI6QtwSpwE9bX,End of the Line,0.855,0.336,260049,0.252,0.0268,4.0,0.0985,-10.681,1.0,0.0352,119.979,4.0,0.0502,51,relax
4IOXp1xFiMh5FtSEGim4CO,Soul Mate,0.764,0.44,237780,0.376,0.00169,1.0,0.118,-11.798,1.0,0.0337,97.778,4.0,0.309,60,relax
531Ja3DY2r2Auhk10OseCM,Last Line,0.83,0.447,292296,0.34,0.0184,3.0,0.109,-12.344,1.0,0.0298,87.87,4.0,0.262,53,relax
